label,sent_tnx,received_tnx,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_mins,number_of_created_contracts,total_ether_sent,total_ether_balance,avg_val_sent,avg_val_received,max_value_received
0,2,2,162.33,0.3,325.27,0,100.9990158,0.000984218,50.499508,50.5,87.72283900000002
0,2,2,159.49,0.8,320.58,0,100.9990158,0.000984218,50.499508,50.5,60.417795
0,2,2,5.0,42925.48,85860.97,0,8.79795645,0.00204355,4.398978,4.4,6.8
0,104,109,146.35,3876.54,437762.92,0,111.91677659999998,0.292508694,1.076123,1.029443,2.596323
0,278,342,165.06,4093.4,1445831.05,0,185.8684972,0.0895754709999999,0.668592,0.543737,3.2942150000000003
0,36,84,1244.55,5693.13,523026.5,0,1957.678,0.044888824,54.379944,23.306225,350.0
0,2,1,161.24,0.0,322.48,0,100.9989842,0.00101578,50.499492,101.0,101.0
0,654,654,24.99,450.9,311232.87,0,177.4443894,0.274701,0.271322,0.271742,0.6275229999999999
0,9,6,402.95,115111.57,694296.0,0,210.3400098,0.00449038,23.371112,35.057417,192.0
0,10,45,65358.24,6373.85,940405.83,0,9.46,0.193325925,0.946,0.214518,0.8263
0,1,1,0.0,0.0,2.87,0,2.659376282,0.000623718,2.659376,2.66,2.66
0,3,1,18.96,0.0,56.87,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,2,2,162.63,0.43,326.13,0,100.9990158,0.000984218,50.499508,50.5,61.33124100000001
0,3,2,1.62,0.0,4.85,0,2000.998585,0.001414909,666.999528,1000.5,1475.019961
0,3,2,105.48,0.99,318.42,0,100.9985118,0.001488218,33.66617100000001,50.5,54.89000600000001
0,33,1058,252.3,988.68,1054354.45,0,719.7383252000002,92.30223293,21.810252,0.767524,19.127941
0,33,34,3.61,10170.6,345919.75,0,697.4248349,0.021225753,21.134086,20.513119,80.04429
0,230,231,5.52,1114.61,258746.57,0,20.48112419,0.2487833,0.089048,0.08974,0.481627
0,2,1,164.02,0.0,328.03,0,100.9989738,0.001026218,50.499487,101.0,101.0
0,2,1,7.06,0.0,14.12,0,74.998992,0.001008,37.499496,75.0,75.0
0,0,36,0.0,6299.23,226772.25,1,0.0,32.35258584,0.0,0.898683,1.001571
0,222,188,1.53,588.05,110893.88,0,17.50534722,0.096499851,0.0788529999999999,0.093627,1.097698
0,1,4,0.0,2371.13,41243.38,0,18.07772027,0.000462,18.077720000000006,4.519546,5.717335
0,0,130,0.0,1744.46,226780.42,1,0.0,55.26327138,0.0,0.425102,1.178344
0,1,5,0.0,7180.23,45715.45,0,1.776264298,0.001092052,1.7762639999999998,0.355471,0.910564
0,600,15,920.28,96.95,553604.07,0,75.26,-13.03,0.125433,4.148667,15.5
0,1063,1062,17.25,931.67,1007768.3,0,1115.030316,0.573696134,1.048947,1.050475,200.151183
0,2,3,7658.4,4903.7,30027.9,1,0.560898232,0.04164804,0.280449,0.200849,0.557837
0,2,3,16.62,954.66,2897.22,0,0.90375872,0.00362063,0.451879,0.30246,0.6995279999999999
0,4,10,108922.21,9358.68,529275.62,0,0.408685208,0.003930314,0.102171,0.041262,0.077159
0,2,2,9.53,55154.13,110327.32,0,18.51497183,0.00190917,9.257486,9.258441,16.521881
0,108,108,52.96,2874.13,316125.98,0,108.2733367,0.072741805,1.0025309999999998,1.003204,1.0330629999999998
0,306,785,376.83,1016.35,913147.15,0,9603.318,-802.2310484,31.383392,11.211576,961.990041
0,4,1,17.8,0.0,71.22,0,100.9979,0.0021,25.249475,101.0,101.0
0,0,16,0.0,14172.93,226766.85,1,0.0,73.36682091,0.0,4.585426,18.181309
0,0,90,0.0,2223.58,200121.92,1,0.0,23.60661736,0.0,0.262296,0.629101
0,227,45,576.57,10291.82,594013.37,0,138.184,-30.39953047,0.60874,2.39521,23.132214
0,2,2,162.63,0.43,326.13,0,100.9990158,0.000984218,50.499508,50.5,78.48670200000002
0,161,105,5815.87,203.93,957766.52,0,11.88199792,5.225907102,0.073801,0.162932,5.17332
0,2,1,158.03,0.0,316.07,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,2,1,31.73,0.0,63.47,0,100.99895,0.00105,50.499475,101.0,101.0
0,3,2,23.76,0.37,72.0,0,100.9984519,0.001548055,33.666151,50.5,87.312031
0,2,2,161.74,0.82,325.12,0,100.9989738,0.001026218,50.499487,50.5,82.12839100000002
0,42,171,1262.05,4072.99,749488.32,0,228.085886,0.027132,5.4306160000000006,1.333994,50.107
0,20,6,6031.75,92991.88,678586.3,0,14.64064127,-4.789984536,0.732032,1.641776,7.921883
0,2,2,3.98,1.21,10.38,0,600.2249674999998,0.002111493,300.112484,300.113539,599.999079
0,3,1,16.46,0.0,49.38,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,7,7,3.52,4236.14,29677.65,0,162.19608,0.003476956,23.170869,23.171365,64.999
0,2,1,153.12,0.0,306.23,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,14,9,581.86,102671.51,932189.62,0,26.45404952,0.00446693,1.889575,2.939835,24.57
0,12,12,84.25,25190.64,303298.7,0,63.33360217,0.016390433,5.2778,5.279166,15.712801999999998
0,207,76,4903.78,4065.72,1324076.28,0,168.8020101,41.91949234,0.815469,2.772651,13.986
0,3,2,2.11,0.52,7.35,0,2000.998585,0.001414909,666.999528,1000.5,1535.803249
0,2,1,158.38,0.0,316.77,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,3,3,15.09,6688.78,20111.62,0,4.490545565,0.002129145,1.496849,1.497558,2.492612
0,5,4,2008.43,341.86,11409.58,0,30.192,0.003,6.0384,7.54875,24.995
0,560,678,105.53,1468.66,1054850.45,0,94.45543628,0.123752904,0.16867,0.139497,7.948038
0,4,4,1720.95,16132.88,71415.3,0,363.9862058,0.002937845,90.996551,90.997286,360.999559
0,2,1,163.9,0.0,327.8,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,4,3,13.62,1831.91,5550.22,0,116.997984,0.002016,29.249496,39.0,100.0
0,213,247,14.75,2357.79,585515.93,0,119135.6875,0.146778418,559.3224769999998,482.331313,1034.996
0,3,1,21.32,0.0,63.95,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,62,139,3477.87,6706.54,1147836.63,0,28.27570794,10.47340671,0.45606,0.278771,0.512692
0,2,1,74967.25,0.0,149934.5,0,0.009394225,0.000605775,0.004697,0.01,0.01
0,132,67,4941.82,4130.44,929059.5,0,197.458,-9.108922033,1.495894,2.81118,10.02
0,3,1,58574.26,0.0,175722.77,0,7.0795,0.000802697,2.359833,7.080303,7.080303
0,0,74,0.0,4073.01,301402.92,1,0.0,41.99342786,0.0,0.567479,5.136392
0,13,3,1649.63,6082.43,39692.53,1,25.91236794,-11.58705615,1.993259,4.775104,10.0
0,2,1,32.31,0.0,64.62,0,100.99895,0.00105,50.499475,101.0,101.0
0,3,2,1.51,0.28,5.08,0,2000.998585,0.001414909,666.999528,1000.5,1575.779759
0,0,207,0.0,1229.99,254608.0,1,0.0,285.9206177,0.0,1.381259,36.0
0,98,3945,3542.87,300.55,1532862.8,0,65234.90633,-52.33013045,665.6623099999998,16.522833,7078.874416
0,27,11,10997.9,3494.95,335387.67,0,50.0271928,0.025845027,1.852859,4.550276,20.084527
0,888,194,848.53,1148.53,975494.6,0,4749.136757,-1268.076099,5.348127,17.943611999999995,300.0
0,2,2,164.18,0.82,329.98,0,100.9989738,0.001026218,50.499487,50.5,96.810367
0,0,108,0.0,2956.54,319306.77,1,0.0,32.8175471,0.0,0.303866,1.56703
0,18,13,2222.71,7491.53,137398.7,0,12.32887499,0.0076482,0.684937,0.948963,2.914443
0,3,1,18.57,0.0,55.7,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,6,9,75.2,59212.98,533368.05,0,4.458,0.48155873,0.743,0.54884,1.148038
0,960,26,1109.18,3078.08,1144846.35,0,491.4974349,-352.1778962,0.511976,5.358444,16.0
0,111,143,183.95,7002.75,1021811.93,0,38.06252657,0.039351526,0.342906,0.266447,0.30118
0,1,1,0.0,0.0,0.98,0,0.330518345,0.00084,0.330518,0.331358,0.331358
0,3,2,3.24,0.0,9.72,0,2000.998585,0.001414909,666.999528,1000.5,1049.895277
0,27,1,32208.3,0.0,869624.17,0,0.0,0.95556452,0.0,0.955565,0.955565
0,1,1,0.0,0.0,13.45,0,2.02013796,0.005,2.020138,2.025138,2.025138
0,13,13,11.71,6427.56,83710.52,0,36.94328387,0.01665699,2.841791,2.8430720000000003,10.318493
0,0,904,0.0,537.88,486239.15,1,0.0,1995.762189,0.0,2.207702,17.832110999999994
0,4,5,12.91,19998.4,100043.67,0,20.1699287,0.0250713,5.042482,4.039,9.7
0,2637,2798,125.99,126.37,685808.93,0,17396.26222,0.351377475,6.596989999999999,6.217517,2109.91558
0,9,2,31912.1,8243.19,303695.3,0,3.87320196,-0.984696,0.430356,1.444253,1.572616
0,1,1,0.0,0.0,17.85,0,3.2994184680000003,0.000581532,3.299418,3.3,3.3
0,3,1,22.85,0.0,68.55,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,2,0.0,6.84,131.08,0,0.962808,0.0022,0.962808,0.482504,0.964
0,0,4,0.0,15118.72,60474.87,1,0.0,11.85588,0.0,2.96397,5.519
0,26,15,35831.84,41228.45,1550054.65,0,78.429118,7.410982289,3.016505,5.722673,10.924929
0,0,124,0.0,1828.89,226782.38,1,0.0,108.8854887,0.0,0.878109,1.707459
0,0,112,0.0,2024.84,226781.97,1,0.0,21.82520606,0.0,0.194868,0.420866
0,14,5,59003.67,593.67,829019.7,0,3.37852962,-0.90315897,0.241324,0.495074,1.020737
0,0,9999,0.0,0.5,5048.22,1,0.0,0.001,0.0,0.0,0.001
0,3,1,22.62,0.0,67.87,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,9,8,29674.66,33966.34,538802.68,0,8.308890519,0.005941131,0.92321,1.039354,4.020277
0,8,9,3095.69,478.31,29070.3,0,32.71,-1.9702,4.08875,3.4155330000000004,9.98
0,3,2,3.93,0.0,11.78,0,2000.998585,0.001414909,666.999528,1000.5,1688.4914989999993
0,0,1,0.0,0.0,0.0,0,0.0,0.01260144,0.0,0.012601,0.012601
0,0,216,0.0,1478.24,319300.77,1,0.0,143.96862130000005,0.0,0.666521,1.115318
0,48,48,161.41,7947.23,389214.82,0,4.235617331,0.039653072,0.088242,0.089068,1.025312
0,3,2,105.63,5.69,328.28,0,100.9984698,0.001530218,33.666157,50.5,63.054044
0,128,132,47.56,5725.54,761859.33,0,1084.00775,0.151193507,8.468811,8.213325,33.0
0,54,19,2782.01,614.87,161910.9,0,152.936,-0.52980937,2.832148,8.021378,39.995
0,1,1,0.0,0.0,11.35,0,0.80938,0.00062,0.80938,0.81,0.81
0,1,1,0.0,0.0,2365.05,0,10.33236615,0.00062,10.332366,10.332986,10.332986
0,8,3,5703.72,269970.19,855540.37,0,1.30631156,0.00259142,0.163289,0.436301,1.01
0,32,86,349.88,9716.29,846797.35,0,30.45228167,0.035655944,0.951634,0.354511,2.28
0,0,12,0.0,7360.63,88327.62,1,0.0,1102.642958,0.0,91.886913,300.0
0,1,1,0.0,0.0,31.65,0,4.9978,0.0022,4.9978,5.0,5.0
0,97,10,3215.07,23810.26,549964.62,0,14.008459099999998,-8.11626231,0.144417,0.58922,0.995
0,186,228,256.44,4255.48,1017947.07,0,70.26144638,0.064720739,0.37775,0.308448,1.420903
0,3,2,3.24,0.0,9.73,0,2000.998585,0.001414909,666.999528,1000.5,1901.040769
0,5,5,9.29,12169.26,60892.75,0,29.854286,0.002205,5.970857,5.971298,15.437498
0,136,177,85.03,4227.02,759746.03,0,148.7048517,0.10596099,1.093418,0.8407389999999999,20.0
0,0,9823,0.0,99.09,973408.62,1,0.0,0.0209,0.0,2e-06,0.017
0,2,10,13078.53,92761.77,953774.78,0,0.4311,0.243381252,0.21555,0.067448,0.19846
0,35,7,4025.76,7878.28,196049.65,0,856.2169767000001,0.0329158529999999,24.463342,122.321413,321.607879
0,0,92,0.0,2175.22,200120.6,1,0.0,46.78718656,0.0,0.508556,0.976871
0,1,1,0.0,0.0,262072.73,0,0.43502837,0.0015,0.435028,0.436528,0.436528
0,79,34,1715.49,22737.85,908610.62,0,75.24682,2.72462223,0.952491,2.293278,7.5
0,13,3,5978.14,24117.1,150067.07,0,0.014931406,0.015068594,0.001149,0.01,0.01
0,15,11,12574.25,67811.06,934535.45,0,3.768267136,0.138062244,0.251218,0.355121,1.0
0,46,46,14.65,9230.81,425291.18,0,263.691684,0.025626893,5.732428,5.732985,28.111803
0,1,5,0.0,174.21,1337.32,0,18.54874798,0.00025202,18.548748,3.7098,6.899
0,160,145,1289.97,7103.64,1236422.63,0,115.6287395,0.058151339,0.72268,0.797841,1.0103799999999998
0,8,4,23376.92,5271.65,208101.98,0,2.695436243,0.004313757,0.33693,0.674937,1.005
0,16,7,7986.27,181.76,129052.67,0,155.17047140000005,0.02706864,9.698154,22.171077,88.60354
0,3,2,1.09,0.38,4.02,0,2000.998585,0.001414909,666.999528,1000.5,1495.8076
0,2,1,45862.69,0.0,91725.38,0,0.02387005,0.00112995,0.011935,0.025,0.025
0,114,114,578.13,5275.82,667350.67,0,53.80162596,0.098506973,0.471944,0.472808,9.118
0,1,1,0.0,0.0,1.85,0,0.035807364,0.000471636,0.035807,0.036279,0.036279
0,3,2,4.41,0.0,13.23,0,2000.998585,0.001414909,666.999528,1000.5,1098.169272
0,27,15,10237.89,2479.85,313620.72,0,19.1659,-3.9643162,0.7098479999999999,1.013439,2.987
0,5,7,52044.54,30634.28,474662.65,0,77.16257078,0.003143426,15.432514,11.023673,48.119954
0,1,1,0.0,0.0,86.97,0,1.63980743,0.00304422,1.639807,1.642852,1.642852
0,31,10,13996.23,36774.35,801626.58,0,27.84881703,-0.807371143,0.898349,2.704145,11.224156
0,2,2,159.34,0.99,320.67,0,100.9990158,0.000984218,50.499508,50.5,55.231255
0,0,154,0.0,1487.08,229011.02,1,0.0,169.60680190000005,0.0,1.101343,9.9962
0,2,2,161.96,0.53,324.97,0,100.9990158,0.000984218,50.499508,50.5,66.141339
0,1378,1361,206.21,58.23,363410.27,0,0.0395093,33.9854907,2.9e-05,0.025,0.025
0,1,1,0.0,0.0,261182.22,0,0.51470719,0.000441,0.514707,0.5151479999999999,0.5151479999999999
0,2,1,162.42,0.0,324.85,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,612,710,4.32,1686.16,1199822.42,0,73.83789184,0.381935367,0.12065,0.104535,1.156764
0,2,2,164.14,0.82,329.92,0,100.9989738,0.001026218,50.499487,50.5,97.078595
0,15,20,4.94,18087.52,361824.48,0,22.06273829,0.029758452,1.470849,1.104625,4.688713
0,16,7,24138.32,18486.68,515619.83,0,35.19513809,0.11812802,2.199696,5.044752,12.179621
0,0,47,0.0,4872.35,229000.45,1,0.0,39.3179865,0.0,0.8365530000000001,1.018808
0,2,2,164.07,0.0,328.15,0,100.9989738,0.001026218,50.499487,50.5,90.017799
0,2,2,161.58,0.82,324.8,0,100.9989738,0.001026218,50.499487,50.5,71.178186
0,3,2,2.97,0.0,8.92,0,2000.998585,0.001414909,666.999528,1000.5,1888.26294
0,99,99,5.16,2827.54,280437.0,0,24.22765368,0.044400157,0.244724,0.245172,0.745761
0,3,2,25.28,0.21,76.25,0,100.998488,0.001512,33.666163,50.5,85.42388100000002
0,0,107,0.0,2724.19,291488.27,1,0.0,19.41119339,0.0,0.181413,0.528486
0,4,8,60.56,12529.43,100477.67,0,30.30618075,0.00236852,7.5765449999999985,3.788569,7.5
0,203,272,289.71,1500.19,466862.53,0,57.45054178,0.10403243,0.283008,0.211598,1.136609
0,185,6,2003.43,181.07,371721.77,0,58.71387601,-26.66387601,0.317372,5.341667,20.0
0,0,9999,0.0,5.56,55589.0,1,0.0,2904.558568,0.0,0.290485,2131.0
0,6,7,82413.96,6021.74,536635.93,0,286.014834,0.005165992,47.669139,40.86,259.15
0,11,9,3553.44,5706.58,90447.05,0,187.5141299,-86.98606878,17.046739000000002,11.169785,29.995
0,4,11,79.36,0.0,317.43,0,100.9980078,0.001992218,25.249502,9.181818,50.999454
0,2,2,162.16,0.21,324.73,0,100.9989738,0.001026218,50.499487,50.5,83.129903
0,2,2,3.5,3886.85,7780.7,0,0.050829833,0.000912636,0.025415,0.025871,0.05035
0,3,2,2.86,0.42,9.42,0,2000.998585,0.001414909,666.999528,1000.5,1439.532513
0,0,116,0.0,1955.01,226781.63,1,0.0,105.66020690000002,0.0,0.910864,1.011842
0,1250,966,589.72,285.33,1012455.12,1,28765.87773,-703.4434386,23.012702,29.050139,750.0
0,0,142,0.0,1416.62,201160.58,1,0.0,109.96924,0.0,0.7744310000000001,2.301263
0,4,5,4.45,1266.75,6351.55,0,57.09488724,0.00511276,14.273722,11.42,30.0
0,4,1,6348.08,0.0,25392.32,0,1.42499998,-0.92999997,0.35625,0.495,0.495
0,12,16,15.76,19753.48,316244.73,0,360.0130401,0.028284802,30.001087,22.502583,51.238625
0,3,2,105.82,0.84,319.13,0,100.9985356,0.001464437,33.666179,50.5,54.744508
0,2,3,3.73,10.43,38.75,0,0.422612487,0.000943273,0.211306,0.1411849999999999,0.403399
0,6,6,6.12,11733.62,70438.43,0,46.96642341,0.01357661,7.827737,7.83,20.0
0,38,11,16127.93,12562.47,751048.48,0,14.48832701,-5.074417011,0.381272,0.8558100000000001,2.04
0,47,11,18969.3,3410.03,929067.63,0,60.16,-9.92814901,1.28,4.566532,8.072000000000001
0,3,26,3.27,0.0,9.82,0,2000.998585,0.001414909,666.999528,76.961538,825.854166
0,3,2,1.73,0.12,5.43,0,2000.998585,0.001414909,666.999528,1000.5,1902.479244
0,148,9852,133.78,41.32,426886.48,0,40405.1,15680.36446,273.007432,5.6928,9998.999244
0,710,1281,51.11,595.99,799756.83,0,678.63872,-13.688422400000002,0.955829,0.519087,4.99
0,324,6,1253.3,56887.53,747395.4,0,11.87230359,-4.63305391,0.036643,1.206542,4.348855
0,3,2,2.82,0.0,8.47,0,2000.998585,0.001414909,666.999528,1000.5,1488.7068789999996
0,0,136,0.0,1478.73,201107.85,1,0.0,60.31042843,0.0,0.443459,1.23682
0,9,10,2.15,42179.93,421818.63,0,260.2199408,0.003046337,28.913327,26.022299,96.923353
0,5,5,3.32,4901.35,24523.37,0,115.2568922,0.003107848,23.051378,23.052,30.0
0,6,6,27655.38,24111.48,310601.17,0,36.0169149,0.0015539999999999,6.0028190000000015,6.003078,10.15
0,4,5,3.17,13843.66,69231.0,0,15.92122516,0.00529284,3.980306,3.185304,8.991518
0,2,1,163.83,0.0,327.67,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,3,2,1.24,0.82,5.35,0,2000.998585,0.001414909,666.999528,1000.5,1043.352027
0,0,127,0.0,1785.46,226753.93,1,0.0,31.01001793,0.0,0.244173,0.5216390000000001
0,1,1,0.0,0.0,56.18,0,20.00851204,0.001046957,20.008512,20.009559,20.009559
0,3,2,6.11,0.0,18.33,0,2000.998585,0.001414909,666.999528,1000.5,1200.620912
0,563,593,25.81,1602.23,964657.53,0,7739.853673999999,-11.60539691,13.747520000000002,13.032459,40.99
0,0,1,0.0,0.0,0.0,0,0.0,0.9935,0.0,0.9935,0.9935
0,3,2,24.38,0.0,73.15,0,100.9984519,0.001548055,33.666151,50.5,91.461502
0,1,1,0.0,0.0,646712.73,0,0.48849602,0.000504,0.488496,0.489,0.489
0,3,2,1.61,0.17,5.17,0,2000.998585,0.001414909,666.999528,1000.5,1058.587426
0,3,2,29665.21,2.28,89000.18,0,40.48807128,0.001743026,13.496023999999998,20.244907,20.250212
0,3,1,22.18,0.0,66.55,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,0,150,0.0,5707.61,856141.67,1,0.0,40.74041526,0.0,0.271603,0.762202
0,4,4,2.19,3633.97,14544.65,0,56.49791888,0.002081124,14.124479999999998,14.125,45.5
0,2,1,158.58,0.0,317.15,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,49,9,7243.4,18331.84,519913.13,0,14.77636763,-2.299303978,0.301559,1.38634,3.00785
0,1,1,0.0,0.0,17.65,0,0.049418468,0.000581532,0.049418,0.05,0.05
0,12,8,976.41,1030.48,19960.78,0,6.820451184,-1.078834054,0.568371,0.7177020000000001,1.058
0,3,2,23.88,0.25,72.13,0,100.99845390000002,0.001546075,33.666151,50.5,97.223529
0,15,15,25.24,23204.37,348444.17,0,35.6514414,0.01516383,2.376763,2.377774,8.247
0,4,2,2.2,0.52,9.82,0,2000.998113,0.001886545,500.249528,1000.5,1617.555053
0,0,106,0.0,2139.17,226751.72,1,0.0,25.69969155,0.0,0.24245,0.6100439999999999
0,3,2,107.7,0.82,324.73,0,100.9984698,0.001530218,33.666157,50.5,63.077537
0,3,1,22.27,0.0,66.82,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,1,1,0.0,0.0,1.85,0,0.399914657,0.000471636,0.399915,0.400386,0.400386
0,37,35,5415.26,6231.35,418461.68,0,34.16921,17.86333857,0.923492,1.486644,6.0
0,2,3,70.22,65.04,335.57,0,20.09901578,0.000984218,10.049508,6.7,19.0
0,2,2,162.74,0.0,325.48,0,100.9989738,0.001026218,50.499487,50.5,95.148054
0,6,3,23912.73,38684.33,259529.37,0,10.38025793,0.4326984720000001,1.730043,3.604319,9.668
0,1,1,0.0,0.0,3.67,0,0.613528364,0.000471636,0.613528,0.614,0.614
0,2959,7041,31.0,28.68,293692.23,0,127429.6036,-2147.241565,43.065091,17.793263,7235.718239
0,75,5,5292.26,1511.15,404475.25,0,7.399272021,-2.299262021,0.098657,1.020002,3.0
0,9,5,5005.32,323.46,46665.18,0,482.7655107,0.004854288,53.640612,96.554073,321.0
0,3,3,4.68,10516.15,31562.5,0,0.492667732,0.001337458,0.164223,0.164668,0.424192
0,72,42,8803.44,6987.37,927316.67,0,3038.67475,-232.387206,42.203816,66.81636999999999,233.000902
0,0,12,0.0,3859.25,46311.03,1,0.0,54.94451139,0.0,4.578709,21.0
0,3,2,2.97,0.0,8.92,0,2000.998585,0.001414909,666.999528,1000.5,1896.436713
0,17,30,303.77,5239.32,162343.73,0,5.98949172,0.012410945,0.352323,0.200063,0.211248
0,2,2,5.86,9701.54,19414.8,0,0.628708249,0.001478544,0.314354,0.315093,0.540187
0,3,2,2.12,0.0,6.35,0,2000.998585,0.001414909,666.999528,1000.5,1547.160654
0,15,21,9278.67,42480.23,1031264.95,0,377.4993719,0.011436346,25.166625,17.976705,39.77
0,154,158,5.63,743.96,118412.68,0,1854.015773,0.075577223,12.039063,11.734755,39.99
0,13,6,1961.82,127049.3,787799.4,0,19.37609882,0.00956335,1.490469,3.230944,11.62123
0,71,75,135.81,7964.75,606999.18,0,122.9804057,0.057842323,1.732118,1.64051,15.0
0,3,1,22.14,0.0,66.42,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,2,1,157.89,0.0,315.78,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,0,27,0.0,4945.39,133525.62,1,0.0,67.5269044,0.0,2.500996,9.258606
0,3,1,19.48,0.0,58.45,0,100.998446,0.0015539999999999,33.666149,101.0,101.0
0,35,30,12835.89,15992.51,929031.45,0,93.289,4.86227086,2.6654,3.271709,14.341
0,9,9,12.84,3545.12,32021.65,0,231.9407158,0.004284209,25.771191,25.771667,36.0
0,0,7,0.0,14046.59,98326.1,1,0.0,36.906479,0.0,5.272354,9.105675
0,2,1,162.92,0.0,325.83,0,100.9985715,0.001428506,50.499286,101.0,101.0
0,1,2,0.0,80.07,5068.28,0,0.38613938,0.00054035,0.386139,0.19334,0.279034
0,90,90,10.84,813.8,74218.0,0,59.91727852,0.037800005,0.665748,0.666168,1.018237
0,8,8,468.99,86307.97,694215.65,0,36.99899846,0.0074275,4.624875,4.625802999999999,5.925416
0,10,10,40.91,50390.16,504310.72,0,87.49544543,0.006561175,8.749545,8.750200999999999,40.0405
0,4,4,3.88,5058.44,20249.25,0,14.58274357,0.0037275,3.645686,3.646618,6.326112
0,17,8,1575.15,111619.28,919731.77,0,84.0659938,0.00850139,4.945058,10.509312,42.37323
0,1,1,0.0,0.0,94.15,0,0.99695578,0.00304422,0.996956,1.0,1.0
0,11,3,33567.88,26777.43,449578.93,0,8.76241448,0.12382701,0.796583,2.96208,5.145
0,1,1,0.0,0.0,5.33,0,0.43857364,0.00062,0.438574,0.439194,0.439194
0,5,3,24577.42,57080.98,294130.07,0,25.31347847,0.022621526,5.062696,8.445367,20.1461
0,4,1,16.24,0.0,64.95,0,100.9979,0.0021,25.249475,101.0,101.0
0,11,21,2168.29,16565.23,371721.03,0,17.89928219,0.0051352709999999,1.627207,0.852591,3.524432
0,211,212,8.02,3553.22,754974.67,0,3124.811671,0.25164099,14.809534,14.740865,685.0
0,0,84,0.0,3801.27,319306.83,1,0.0,32.18894124,0.0,0.383202,1.002936
0,29,2797,60.82,373.29,1045850.95,0,187.565,111.3405085,6.467759,0.106866,0.261503
0,26,28,111.15,16324.36,459972.12,0,81.65161672,0.020287426,3.140447,2.9168540000000003,8.397996000000001
0,21,23,4.33,10691.71,246000.43,0,21.02000342,0.030181586,1.000953,0.915225,4.08
0,1,1,0.0,0.0,2557.08,0,1.01226017,0.000441,1.01226,1.012701,1.012701
0,0,106,0.0,1876.59,198918.6,1,0.0,49.89050417,0.0,0.470665,1.028043
0,3,2,23.97,0.52,72.95,0,100.9984639,0.001536086,33.666155,50.5,93.969769
0,0,2,0.0,614.67,1229.35,0,0.0,0.0,0.0,0.0,0.0
0,16,12,6518.01,33517.14,506493.87,0,183.4308,-29.55868523,11.464425,12.822676,42.046518
0,79,22,1684.23,3223.02,203960.2,0,144.28712109999995,-5.253964382,1.826419,6.319689,30.617556
0,4,2,1.6,0.93,8.25,0,2000.998113,0.001886545,500.249528,1000.5,1438.334434
0,8,7,103299.49,37551.75,826452.87,0,133.02,30.01108451,16.6275,23.290155,52.532971
0,40,1843,512.14,565.46,1062632.63,0,349.3667541000001,149.2537816,8.734169,0.270548,1.013717
0,5,2,5502.02,6322.42,40154.92,0,9.80716926,0.00210002,1.961434,4.904635,5.8092690000000005
0,8,8,8.12,9652.16,77282.2,0,19.11526771,0.01473229,2.389408,2.39125,5.04
0,0,294,0.0,1781.53,523770.92,1,0.0,212.8312929,0.0,0.723916,2.196973
0,9,9,2.28,14639.7,131777.85,0,3.691340447,0.004336943,0.410149,0.410631,1.0
0,1625,7,128.23,698.55,213263.63,0,5.6712,-1.09549975,0.00349,0.653671,1.0
0,18,13,856.36,2201.5,44034.05,0,1.640059646,0.0079379999999999,0.091114,0.126769,0.5965779999999999
0,0,8,0.0,28348.22,226785.75,1,0.0,35.97,0.0,4.49625,19.19
0,11,14,10360.43,10995.8,267905.93,0,161.9730365,0.005083783,14.724821,11.569866,26.290755
0,16,9,18608.76,8514.66,374372.13,0,82.95895787,-4.9837,5.184935,8.663917999999999,32.19492
0,6,3,52022.74,350.51,313187.98,0,5.29,0.01313769,0.881667,1.767713,2.4
0,218,220,30.87,5059.64,1119851.92,0,14.65429711,0.208246912,0.067222,0.067557,0.1575
0,32,87,513.93,2948.3,272947.57,0,5.198479346,-0.810066127,0.162452,0.050442,0.099048
0,38,32,20746.43,13679.01,1226092.45,0,1764.487222,-9.96364786,46.433874,54.828862,300.0
0,7,84,126958.69,7792.29,1543263.55,0,4.847455643,-0.220548253,0.6924939999999999,0.055082,1.607471
0,24,13,19901.17,35635.1,940884.37,0,5.240356863,-0.300699333,0.218348,0.379974,2.027
0,2,1,157.54,0.0,315.08,0,100.9990158,0.000984218,50.499508,101.0,101.0
0,1,1,0.0,0.0,130068.93,0,0.11212697,8.4e-05,0.112127,0.112211,0.112211
0,1,1,0.0,0.0,3.2,0,2.408612364,0.000471636,2.408612,2.409084,2.409084
